FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 22-Aug-2017 
COMMENT	
IMG_Raw	20170717_oocyte_stg8_phalloidin-488_grk-546_Z_07_grk.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	20170717_oocyte_stg8_phalloidin-488_grk-546_Z_07_grk__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
140	730	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	1024	1024	
Y_POS	1	768	768	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
2784.11	52218.3	44731.5	1122.5	321.409	1.82085e+06	151.45	151.45	488.973	284.151	277.216	2867.7	264.111	278.328	3121.48	10	21	374	62	19	23	372	376	58	66	1466	243.089	46.6193	0.173798	1	1	-1
4776.22	37567.1	46286	1004.56	296.347	1.30928e+06	144.255	144.255	455.234	288.08	281.255	3020.82	296.223	327.106	3216.04	9	35	269	64	33	37	267	271	60	68	1038	202.462	38.7307	0.144389	1	1	-1
5129.59	34548	36885.1	1144.69	309.386	1.67238e+06	125.687	125.687	483.774	272.455	268.216	2943.04	229.588	247.997	2575.11	10	38	248	52	36	40	246	250	48	56	1173	250.823	46.6834	0.174037	1	1	-1
5416.13	50843.7	31813.6	1179.21	300.426	1.56249e+06	170.273	170.273	415.632	282.501	279.899	3039.71	236.133	303.741	3343.56	11	40	364	44	38	42	362	366	40	48	1139	205.643	42.8199	0.159634	1	1	-1
5805.48	39695.3	34996.1	1229.72	336.048	2.73543e+06	226.62	226.62	595.728	290.191	289.3	2821.82	345.476	355.333	2876.07	9	42	284	49	40	44	282	286	45	53	1429	248.108	60.2526	0.224623	1	1	-1
5714.43	44207.3	44337.6	1005.93	295.766	1.23776e+06	140.123	140.123	501.422	275.399	272.404	2893.76	254.434	247.271	2727.58	9	42	317	62	40	44	315	319	58	66	1091	221.145	41.5472	0.154889	1	1	-1
5916.3	31953.6	36753.9	970.593	303.093	1.5319e+06	132.622	132.622	526.353	278.188	285.375	2932.08	316.297	313.588	3173.92	10	43	229	51	41	45	227	231	47	55	1241	220	42.8401	0.159709	1	1	-1
6044.97	42038.7	64346.3	773.161	276.374	1.40046e+06	154.496	154.496	688.645	285.089	288.327	2877.32	304.972	318.671	3026.32	9	44	301	89	42	46	299	303	85	93	1183	213.887	41.8052	0.155851	1	1	-1
6098.11	29579	55202.4	985.492	289.551	1.28684e+06	131.205	131.205	560.025	274.944	280.087	2891.4	218.107	319.005	2642.39	10	45	212	77	43	47	210	214	73	81	986	235.71	42.1946	0.157303	1	1	-1
6461.63	76446	45616.8	1007.75	300.647	1.29318e+06	130.243	130.243	475.772	280.2	279.416	2876.66	301.632	286.01	2546.82	11	47	547	64	45	49	545	549	60	68	1176	214.578	38.9716	0.145287	1	1	-1
