FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 22-Aug-2017 
COMMENT	
IMG_Raw	20170714_oocyte_stg8_phalloidin-488_grk-546_Z_03_grk.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	20170714_oocyte_stg8_phalloidin-488_grk-546_Z_03_grk__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
140	730	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	1024	1024	
Y_POS	1	768	768	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
718.837	52854.1	36513	1015.13	272.898	1.16073e+06	124.468	124.468	583.241	285.154	271.389	2917.26	298.837	214.061	2933.02	12	6	379	51	4	8	377	381	47	55	1296	225.377	43.4676	0.174777	1	1	-1
912.515	49817.2	41656.5	958.588	267.127	1.17422e+06	147.875	147.875	453.8	284.587	274.273	2888.37	352.515	257.171	2966.47	8	7	357	58	5	9	355	359	54	62	1086	181.777	37.6037	0.151199	1	1	-1
1131.19	33833.9	37054	1607.84	260.9	1.44059e+06	147.846	147.846	433.577	283.213	270.132	2885.87	291.189	233.871	2744.04	8	9	243	52	7	11	241	245	48	56	1607	293.807	57.0216	0.229276	1	1	-1
1396.65	44503.5	28156.4	1107.52	249.897	993316	122.337	122.337	374.183	284.092	276.989	2909.2	276.651	263.504	3336.4	11	11	319	39	9	13	317	321	35	43	972	192.379	33.7877	0.135855	1	1	-1
1572.77	65525.1	39634.5	848.732	286.914	2.26597e+06	160.163	160.163	533.871	275.901	269.828	2722.25	312.77	285.138	2404.51	12	12	469	56	10	14	467	471	52	60	998	182.051	44.1209	0.177404	1	1	-1
1908.81	137819	30510.3	1027.25	252.551	964307	124.645	124.645	465.769	267.153	285.54	2869.91	228.814	339.036	2770.34	8	15	985	43	13	17	983	987	39	47	1041	182.936	38.5816	0.155131	1	1	-1
2373.78	24412.4	35056.8	1104.41	278.608	1.21396e+06	128.7	128.7	445.558	277.805	289.469	2962.62	273.778	332.404	2936.78	10	18	175	49	16	20	173	177	45	53	1217	206.735	38.9358	0.156555	1	1	-1
2419.89	25869.7	31079.3	1038.85	251.205	1.37298e+06	153.395	153.395	472.118	287.293	274.994	2799.31	319.887	249.73	2609.28	9	18	186	44	16	20	184	188	40	48	1024	218.41	42.1443	0.169456	1	1	-1
2386.33	29237.4	31102.5	973.742	255.771	1.17829e+06	140.908	140.908	490.515	279.303	274.878	2973.88	286.33	257.402	3362.49	13	18	210	43	16	20	208	212	39	47	969	228.662	39.313	0.158072	1	1	-1
2495.92	49084.2	30698.4	1396.78	257.134	1.50016e+06	134.202	134.202	359.011	283.271	271.659	2927.61	255.916	224.197	2958.44	10	19	352	43	17	21	350	354	39	47	1537	200.114	40.0326	0.160966	1	1	-1
2717.61	55530.7	47251.8	1210.05	251.648	802192	129.635	129.635	355.099	287.544	275.405	2947.07	337.609	230.727	2721.85	9	20	398	66	18	22	396	400	62	70	1009	181.493	37.2258	0.14968	1	1	-1
2636.69	69805.7	33494.2	798.566	254.998	824435	127.964	127.964	551.429	275.635	272.62	2903.26	256.692	225.73	2834.19	9	20	500	47	18	22	498	502	43	51	814	204.115	37.6578	0.151417	1	1	-1
2809.02	28363.3	41279.5	1029.26	264.552	1.50021e+06	149.529	149.529	555.121	275.03	270.428	2806.51	289.024	223.259	2589.48	9	21	204	58	19	23	202	206	54	62	1172	228.005	46.1179	0.185434	1	1	-1
3231.53	8081.33	29982	1509.56	288.025	1.12534e+06	103.622	103.622	333.278	284.884	274.272	2884.93	291.53	241.326	2972.01	9	24	59	42	22	26	57	61	38	46	1349	199.003	37.9629	0.152643	1	1	-1
3201.53	30520.7	37551.1	921.864	291.83	2.22202e+06	152.029	152.029	489.72	264.554	296.328	2871.78	261.529	280.731	3241.05	12	24	219	52	22	26	217	221	48	56	1141	206.841	41.7873	0.168021	1	1	-1
3193.81	61382.7	35433	1278.85	263.704	1.02022e+06	122.997	122.997	472.25	274.526	289.095	2882.24	253.807	342.742	2583	9	24	439	50	22	26	437	441	46	54	1094	254.484	46.4495	0.186767	1	1	-1
3311.59	25464.3	38259.7	672.441	238.178	1.06215e+06	162.451	162.451	609.221	275.239	276.235	2972.27	231.592	264.298	3219.7	10	25	183	53	23	27	181	185	49	57	1020	187.154	33.9177	0.136378	1	1	-1
3356.46	32221.5	26109	848.573	291.221	1.57509e+06	153.978	153.978	495.029	279.62	272.885	2947.14	276.465	301.546	2749.04	10	25	231	37	23	27	229	233	33	41	924	196.064	39.0433	0.156988	1	1	-1
3398.5	48139.3	40839.3	913.135	252.071	891668	128.166	128.166	466.717	289.639	278.321	2881.82	318.5	259.266	2879.32	11	25	345	57	23	27	343	347	53	61	1075	182.518	33.1535	0.133305	1	1	-1
3553.64	49336.3	29424.9	937.856	250.389	947885	142.178	142.178	447.567	287.788	286.757	2967.21	333.645	336.274	3144.85	10	26	353	41	24	28	351	355	37	45	1102	176.567	34.9543	0.140546	1	1	-1
3809.07	10324.9	28982.2	990.429	257.964	1.09132e+06	131.512	131.512	434.812	284.777	269.57	2938.54	309.067	244.941	3432.25	11	28	75	40	26	30	73	77	36	44	1064	190.372	35.9287	0.144464	1	1	-1
3741.09	53283	26490.2	1523.03	261.554	813250	105.832	105.832	287.815	281.504	271.741	2956.61	241.09	222.975	3130.15	10	28	382	37	26	30	380	384	33	41	1034	180.794	35.1658	0.141397	1	1	-1
4225.07	57670.5	53328.8	868.633	252.697	918638	134.275	134.275	462.872	275.703	274.251	2884.34	305.075	270.482	2958.85	10	31	413	74	29	33	411	415	70	78	942	180.021	34.5859	0.139065	1	1	-1
4416	21383.2	43358.1	1121.53	266.27	1.416e+06	163.366	163.366	406.194	295.818	272.861	2743.38	355.998	243.187	2478.1	10	32	154	61	30	34	152	156	57	65	1196	195.14	41.4686	0.16674	1	1	-1
4387.03	33780.5	34783.3	858.236	253.027	1.27922e+06	146.633	146.633	599.059	288.191	285.976	2919.54	327.028	320.541	2663.27	10	32	242	49	30	34	240	244	45	53	1052	197.332	40.6436	0.163422	1	1	-1
4427.47	48564.7	39078.2	926.075	237.831	798026	124.503	124.503	487.544	271.539	284.046	2878.56	227.471	264.716	2578.21	9	33	348	55	31	35	346	350	51	59	902	188.881	36.1337	0.145289	1	1	-1
4500.61	61007.3	35533.4	844.595	259.709	1.09968e+06	143.621	143.621	571.161	286.016	279.099	2807.53	300.606	247.287	2683.37	8	33	437	50	31	35	435	439	46	54	983	224.263	39.5586	0.15906	1	1	-1
4622.81	50801.6	53176.9	691.501	238.735	1.08197e+06	168.678	168.678	673.968	277.036	276.777	2829.67	282.806	261.551	2806.9	7	34	364	74	32	36	362	366	70	78	942	190.413	38.9073	0.156441	1	1	-1
4605.55	56658.6	49187.6	1008.86	243.715	717235	137.845	137.845	400.154	279.993	283.366	2900.23	265.552	238.582	2467.63	13	34	406	69	32	36	404	408	65	73	960	182.795	35.7679	0.143818	1	1	-1
4661.07	133425	25539	1008.7	247.749	1.05517e+06	146.826	146.826	421.23	285.995	282.86	2849.27	321.07	285.496	2908.99	7	34	954	36	32	36	952	956	32	40	1057	192.702	37.4445	0.150559	1	1	-1
4809.04	31933.4	33745.3	684.261	241.791	814385	131.982	131.982	615.747	283.772	282.925	2906.04	329.035	293.39	3085.3	8	35	229	47	33	37	227	231	43	51	828	189.119	32.7739	0.131779	1	1	-1
5027.58	46247.3	39246	985.714	244.426	1.21328e+06	162.279	162.279	572.287	278.212	284.926	2901.65	267.575	327.335	2745.99	9	37	331	55	35	39	329	333	51	59	1205	241.245	45.9198	0.184637	1	1	-1
5024.66	50618.2	28193.9	1504.71	265.306	1.03842e+06	135.43	135.43	283.399	278.739	274.566	3010.39	264.659	218.18	3373.92	11	37	363	39	35	39	361	365	35	43	1108	184.213	40.43	0.162563	1	1	-1
5128.08	20075.6	27779.1	1589.77	260.265	958245	116.719	116.719	333.693	274.509	285.822	2962.63	228.085	335.581	2959.06	9	38	144	39	36	40	142	146	35	43	1346	212.776	41.1725	0.165549	1	1	-1
5346.28	34992.9	39523.4	1134.54	250.665	1.73713e+06	160.165	160.165	585.121	291.314	278.086	2907.27	306.284	272.874	3023.44	8	39	251	55	37	41	249	253	51	59	1197	292.665	53.6956	0.215902	1	1	-1
5412.02	56320.9	42956.6	1088.44	239.244	731224	128.36	128.36	431.605	274.401	287.621	2899.33	232.016	320.932	2806.59	8	40	403	60	38	42	401	405	56	64	1031	189.312	37.4115	0.150426	1	1	-1
5610.59	35520.5	26124.4	1035.92	258.245	1.17537e+06	171.558	171.558	533.731	274.843	276.189	2870.93	290.59	240.517	2764.36	8	41	255	37	39	43	253	257	33	41	1309	240.258	44.6654	0.179593	1	1	-1
5543.65	39703.4	22851.6	1430.83	263.088	924505	120.54	120.54	356.271	281.154	277.115	2857.92	223.65	223.394	2411.6	12	41	285	33	39	43	283	287	29	37	1180	202.977	43.1042	0.173316	1	1	-1
5644.55	85179.2	33917.8	736.853	257.856	1.05e+06	139.464	139.464	588.609	284.361	284.305	2903.57	324.553	339.227	3257.79	12	41	609	47	39	43	607	611	43	51	799	184.549	37.0722	0.149062	1	1	-1
